SIT_MATRICULA,PAI_FALECIDO,MAE_FALECIDO,RENDA_FAMILIAR,TIPO_ESCOLA_ORIGEM,ANO_CONCLUSAO_2_GRAU,RENDA_PER_CAPITA,COD_ESTADO_CIVIL,N_FILHOS,SEXO,DT_NASCIMENTO,PROFISSAO,DESC_CIDADE,DESC_IDIOMA,NIVEL_FALA,NIVEL_COMPREENSAO,NIVEL_ESCRITA,NIVEL_LEITURA,ANO LETIVO IC,ANO LETIVO BOLSA,NOTA,N_FALTAS,COD_DISICIPLINA,ANO_INGRESSSO
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,8.00,4.0,17385.0,2010
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,8.00,6.0,9152.0,2010
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,10.00,4.0,22649.0,2010
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,7.00,0.0,9147.0,2010
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,8.50,4.0,17387.0,2010
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,9.70,2.0,9150.0,2010
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,10.00,0.0,17425.0,2010
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,8.40,0.0,17427.0,2010
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,8.20,4.0,21103.0,2010
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,8.50,0.0,24371.0,2010
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,,,,2010
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,,,,2010
0,0.0,0.0,0.0,E,2005.0,10.0,S,0.0,M,1988-05-02 00:00:00.000,ESTUDANTE,Varjão,,,,,,,,,,,2010
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,7.60,0.0,8514.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,7.40,4.0,8555.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,7.30,0.0,648.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,8.40,0.0,9108.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,6.30,4.0,9109.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,8.90,6.0,8028.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,8.00,0.0,7588.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,6.50,0.0,8595.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,6.80,14.0,8562.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,7.30,4.0,9110.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,5.60,4.0,,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,,,,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,,,,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,5.40,8.0,,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,10.00,12.0,9117.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,6.00,6.0,9114.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,06/10/2016,8.0,7015.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,,,,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,,,,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,9.00,0.0,8587.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,8.50,0.0,9225.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,8.00,0.0,9116.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,10.00,0.0,22560.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,6.90,14.0,22559.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,7.30,0.0,9111.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,08/10/2016,0.0,9112.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,7.60,0.0,22564.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,9.00,0.0,8609.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,6.00,0.0,8810.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,9.40,0.0,8776.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,6.20,2.0,9124.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,8.60,0.0,9121.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,9.40,0.0,9125.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,7.50,2.0,9134.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,06/10/2016,4.0,8786.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,9.50,0.0,22562.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,7.90,18.0,22561.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,4.90,12.0,9118.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,6.60,16.0,9132.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,7.60,4.0,9127.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,6.40,14.0,9133.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,9.70,10.0,9129.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,0.30,40.0,9145.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,1.00,26.0,9146.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,3.00,66.0,8773.0,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,,,,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,10.00,0.0,,2012
0,0.0,0.0,0.0,E,2011.0,10.0,S,,F,1994-07-30 00:00:00.000,,Varjão,,,,,,,,,,,2012
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,10.00,0.0,8514.0,2011
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,4.30,28.0,8555.0,2011
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,06/10/2016,0.0,648.0,2011
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,6.90,3.0,9108.0,2011
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,8.50,8.0,9109.0,2011
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,9.30,4.0,8028.0,2011
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,7.00,0.0,7588.0,2011
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,,,,2011
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,,,,2011
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,,,,2011
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,,,,2011
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,,,,2011
10,0.0,0.0,,F,2010.0,,S,,M,1993-03-08 00:00:00.000,,Imperatriz,,,,,,,,,,,2011
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.90,0.0,8514.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,6.00,12.0,8555.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,6.00,0.0,648.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.20,0.0,9108.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.90,8.0,9109.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.60,0.0,8028.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,08/10/2016,0.0,7588.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.40,0.0,8595.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,6.90,2.0,8562.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.80,0.0,9110.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,4.60,18.0,,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.90,0.0,9112.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.20,8.0,9111.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,,,,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,,,,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,9.50,0.0,9117.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.00,10.0,9118.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.40,0.0,9114.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.80,10.0,7015.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.50,0.0,8609.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,6.90,4.0,9113.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.00,0.0,9225.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,10.00,0.0,22560.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.40,14.0,22559.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,06/10/2016,0.0,22564.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.50,0.0,8587.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.80,6.0,8654.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,6.70,0.0,8810.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.30,6.0,10945.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,9.40,0.0,8776.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,6.50,0.0,9124.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.40,4.0,9121.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,6.00,0.0,9125.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,6.50,8.0,9134.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,3.00,8.0,17037.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,6.90,10.0,8828.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.40,6.0,18056.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.00,4.0,8786.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,9.50,2.0,22562.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.30,6.0,22561.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.40,10.0,9132.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.30,6.0,9127.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.60,12.0,9133.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,9.50,0.0,9129.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.70,8.0,9152.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,9.20,2.0,22650.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.30,4.0,9145.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.70,2.0,9146.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,9.80,0.0,17037.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.50,14.0,8773.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,7.30,4.0,9135.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,8.00,0.0,21821.0,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,,,,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,,,,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,,,,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,,,,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,,,,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,,,,2012
0,0.0,0.0,0.0,F,2011.0,0.0,S,0.0,M,1994-01-02 00:00:00.000,Estudante,Imperatriz,Inglês,1.0,1.0,2.0,2.0,,,,4.0,,2012
0,0.0,0.0,0.0,E,2012.0,10.0,,0.0,M,1995-02-23 00:00:00.000,,Imperatriz,,,,,,,,,,,2016
0,0.0,0.0,0.0,E,2012.0,10.0,,0.0,M,1995-02-23 00:00:00.000,,Imperatriz,,,,,,,,,,,2016
0,0.0,0.0,0.0,E,2012.0,10.0,,0.0,M,1995-02-23 00:00:00.000,,Imperatriz,,,,,,,,,,,2016
0,0.0,0.0,0.0,E,2012.0,10.0,,0.0,M,1995-02-23 00:00:00.000,,Imperatriz,,,,,,,,,0.0,,2016
0,0.0,0.0,0.0,E,2012.0,10.0,,0.0,M,1995-02-23 00:00:00.000,,Imperatriz,,,,,,,,,,,2016
0,0.0,0.0,0.0,E,2012.0,10.0,,0.0,M,1995-02-23 00:00:00.000,,Imperatriz,,,,,,,,,,,2016
0,0.0,0.0,0.0,E,2012.0,10.0,,0.0,M,1995-02-23 00:00:00.000,,Imperatriz,,,,,,,,,,,2016
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Inglês,1.0,1.0,1.0,1.0,,,6.50,0.0,8028.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Espanhol,1.0,1.0,1.0,2.0,,,6.50,0.0,8028.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Inglês,1.0,1.0,1.0,1.0,,,0.00,44.0,9110.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Espanhol,1.0,1.0,1.0,2.0,,,0.00,44.0,9110.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Inglês,1.0,1.0,1.0,1.0,,,6.00,4.0,9112.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Espanhol,1.0,1.0,1.0,2.0,,,6.00,4.0,9112.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Inglês,1.0,1.0,1.0,1.0,,,7.20,0.0,7588.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Espanhol,1.0,1.0,1.0,2.0,,,7.20,0.0,7588.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Inglês,1.0,1.0,1.0,1.0,,,8.70,0.0,648.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Espanhol,1.0,1.0,1.0,2.0,,,8.70,0.0,648.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Inglês,1.0,1.0,1.0,1.0,,,5.80,0.0,22564.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Espanhol,1.0,1.0,1.0,2.0,,,5.80,0.0,22564.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Inglês,1.0,1.0,1.0,1.0,,,6.50,8.0,8609.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Espanhol,1.0,1.0,1.0,2.0,,,6.50,8.0,8609.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Inglês,1.0,1.0,1.0,1.0,,,8.50,0.0,8555.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Espanhol,1.0,1.0,1.0,2.0,,,8.50,0.0,8555.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Inglês,1.0,1.0,1.0,1.0,,,6.40,0.0,9113.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Espanhol,1.0,1.0,1.0,2.0,,,6.40,0.0,9113.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Inglês,1.0,1.0,1.0,1.0,,,2.00,22.0,9114.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Espanhol,1.0,1.0,1.0,2.0,,,2.00,22.0,9114.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Inglês,1.0,1.0,1.0,1.0,,,8.40,8.0,9111.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Espanhol,1.0,1.0,1.0,2.0,,,8.40,8.0,9111.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Inglês,1.0,1.0,1.0,1.0,,,07/10/2016,0.0,8595.0,2008
9,,,,P,2006.0,,S,,M,1989-10-01 00:00:00.000,Outros,Imperatriz,Espanhol,1.0,1.0,1.0,2.0,,,07/10/2016,0.0,8595.0,2008
