SIT_MATRICULA,RENDA_FAMILIAR,TIPO_ESCOLA_ORIGEM,ANO_CONCLUSAO_2_GRAU,RENDA_PER_CAPITA,COD_ESTADO_CIVIL,N_FILHOS,SEXO,INGLES_FALA,INGLES_COMPREENSAO,INGLES_ESCRITA,INGLES_LEITURA,NOTA,N_FALTAS,ANO_INGRESSSO,IDADE_INGRESSO,APROVADO
0,1.0,3.0,2012.0,3.0,S,0.0,M,1.0,1.0,1.0,2.0,6.0,8.0,2012,19.0,1.0
0,1.0,3.0,2012.0,3.0,S,0.0,M,1.0,1.0,1.0,2.0,6.0,0.0,2012,19.0,1.0
0,1.0,3.0,2012.0,3.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2012,19.0,0.0
0,1.0,3.0,2012.0,3.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2012,19.0,0.0
0,1.0,3.0,2012.0,3.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2012,19.0,0.0
0,1.0,3.0,2012.0,3.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2012,19.0,0.0
0,1.0,3.0,2012.0,3.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2012,19.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,6.0,0.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,10.0,0.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,7.0,0.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,6.0,12.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,1.2,42.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,7.8,12.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.8,40.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,7.5,14.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,9.0,7.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,2.5,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,5.5,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,1.5,14.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,6.0,0.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,8.0,4.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,76.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,5.8,10.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,9.5,0.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,4.0,68.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,4.4,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,6.0,6.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,5.5,34.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,68.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,7.3,7.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,7.3,14.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,1.5,50.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,72.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.8,68.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,64.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,4.9,14.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,3.5,64.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.5,40.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,6.0,16.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,9.3,0.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,56.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,3.6,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,6.4,9.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,2.7,26.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,8.4,4.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,7.2,8.0,2008,20.0,1.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,66.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,68.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,1.2,32.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,90.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,44.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,22.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,30.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,80.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,101.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,1.0,2008.1506430418067,7.0,S,0.0,M,1.0,1.0,1.0,2.0,0.0,0.0,2008,20.0,0.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,7.0,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.2,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.3,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.0,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.8,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,8.0,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,7.0,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,8.7,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,8.5,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,8.7,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.4,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.4,6.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.0,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,10.0,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,2.9,0.0,2015,26.0,0.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.5,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,7.0,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.9,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.2,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.3,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.3,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.3,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,9.5,8.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.2,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.4,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.2,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.5,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,8.0,0.0,2015,26.0,1.0
9,1.0,3.0,2007.0,7.0,S,0.0,M,1.0,2.0,2.0,2.0,6.0,0.0,2015,26.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.2,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,9.5,8.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.0,4.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,3.2,20.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.9,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.0,14.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.5,8.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.0,16.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.7,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.5,14.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,8.9,7.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,0.0,0.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.0,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.0,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.0,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.3,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.8,2.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,0.5,0.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,4.6,4.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,5.4,14.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.0,8.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,4.3,14.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.8,18.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.6,10.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,8.9,8.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.0,12.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.0,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.7,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,0.0,0.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,0.0,0.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,9.2,2.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.2,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,3.6,32.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.8,18.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,1.9,30.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.4,2.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.6,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,1.2,30.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,8.5,6.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,9.3,16.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,8.0,8.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,8.6,2.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,8.3,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.0,8.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,0.0,32.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.7,6.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.0,10.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.8,4.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.3,6.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.5,14.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,9.0,8.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.0,2.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,0.0,22.0,2008,19.0,0.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,8.2,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,8.3,8.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,9.6,4.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,9.9,4.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,9.0,2.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.0,8.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,9.2,4.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,9.0,2.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,6.6,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.7,4.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,9.6,2.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,8.0,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,8.0,4.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.0,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,10.0,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.5,12.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,9.0,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.5,4.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,8.7,2.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,9.0,0.0,2008,19.0,1.0
18,1.0,1.0,2006.0,7.0,S,0.0,F,1.0,2.0,2.0,2.0,7.0,1.0,2008,19.0,1.0
0,0.0,1.0,2015.0,10.0,S,0.0,F,2.0,2.0,2.0,2.0,0.0,0.0,2016,17.0,0.0
0,0.0,1.0,2015.0,10.0,S,0.0,F,2.0,2.0,2.0,2.0,0.0,0.0,2016,17.0,0.0
0,0.0,1.0,2015.0,10.0,S,0.0,F,2.0,2.0,2.0,2.0,0.0,0.0,2016,17.0,0.0
0,0.0,1.0,2015.0,10.0,S,0.0,F,2.0,2.0,2.0,2.0,0.0,0.0,2016,17.0,0.0
0,0.0,1.0,2015.0,10.0,S,0.0,F,2.0,2.0,2.0,2.0,0.0,0.0,2016,17.0,0.0
0,0.0,1.0,2015.0,10.0,S,0.0,F,2.0,2.0,2.0,2.0,0.0,0.0,2016,17.0,0.0
0,0.0,1.0,2015.0,10.0,S,0.0,F,2.0,2.0,2.0,2.0,0.0,0.0,2016,17.0,0.0
10,0.0,1.0,2008.0,10.0,S,0.0,M,2.0,2.0,2.0,2.0,3.8,0.0,2009,18.0,0.0
10,0.0,1.0,2008.0,10.0,S,0.0,M,2.0,2.0,2.0,2.0,8.0,16.0,2009,18.0,1.0
10,0.0,1.0,2008.0,10.0,S,0.0,M,2.0,2.0,2.0,2.0,6.5,0.0,2009,18.0,1.0
10,0.0,1.0,2008.0,10.0,S,0.0,M,2.0,2.0,2.0,2.0,7.4,4.0,2009,18.0,1.0
10,0.0,1.0,2008.0,10.0,S,0.0,M,2.0,2.0,2.0,2.0,8.3,4.0,2009,18.0,1.0
10,0.0,1.0,2008.0,10.0,S,0.0,M,2.0,2.0,2.0,2.0,7.9,0.0,2009,18.0,1.0
10,0.0,1.0,2008.0,10.0,S,0.0,M,2.0,2.0,2.0,2.0,6.3,0.0,2009,18.0,1.0
10,0.0,1.0,2008.0,10.0,S,0.0,M,2.0,2.0,2.0,2.0,6.0,0.0,2009,18.0,1.0
10,0.0,1.0,2008.0,10.0,S,0.0,M,2.0,2.0,2.0,2.0,4.0,0.0,2009,18.0,0.0
10,0.0,1.0,2008.0,10.0,S,0.0,M,2.0,2.0,2.0,2.0,7.8,2.0,2009,18.0,1.0
10,0.0,1.0,2008.0,10.0,S,0.0,M,2.0,2.0,2.0,2.0,6.9,6.0,2009,18.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,4.2,0.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,7.0,4.0,2013,17.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,6.0,2.0,2013,17.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,6.8,8.0,2013,17.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,3.6,2.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,6.0,12.0,2013,17.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,6.6,0.0,2013,17.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,3.0,20.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,7.5,0.0,2013,17.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,7.5,6.0,2013,17.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,7.0,6.0,2013,17.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,8.5,18.0,2013,17.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,6.0,0.0,2013,17.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,7.0,12.0,2013,17.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,1.4,16.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,5.0,36.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,1.6,63.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,6.0,8.0,2013,17.0,1.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,3.0,12.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,0.2,24.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,0.0,0.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,0.0,0.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,0.8,0.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,5.3,22.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,0.5,68.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,1.0,2.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,2.8,22.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,0.0,0.0,2013,17.0,0.0
0,0.0,1.0,2012.0,10.0,S,0.0,M,2.0,3.0,1.0,3.0,0.0,0.0,2013,17.0,0.0
